Ponto,Projeto,Equipe,Data/hora,Espécie,Poste,Área,Altura (m),DAP (cm),Acesso,Dist. BT (cm),Dist. MT (cm),Dist. AT (cm),Latitude,Longitude,Qtd fotos,Foto (link),Sincronizado
V20260910143549372681095,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 14:35:48",Outros,,URBANO,8.5,85,Sim,50,100,0,-9.2601633,-49.0644883,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910143549372681095F1.jpg,Não
V20260910144222218121204,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 14:42:21",Outros,,URBANO,3,35,Sim,300,300,0,-9.25892,-49.06566,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910144222218121204F1.jpg,Não
V20260910144441573291407,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 14:44:40",Mangueira,,URBANO,12,200,Sim,0,0,0,-9.2585567,-49.065975,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910144441573291407F1.jpg,Não
V20260910144540940474798,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 14:45:40",Flamboyant,,URBANO,5,40,Sim,50,300,0,-9.2584983,-49.0660183,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910144540940474798F1.jpg,Não
V20260910144650694794228,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 14:46:49",Outros,,URBANO,6,35,Sim,0,250,0,-9.25853,-49.0659983,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910144650694794228F1.jpg,Não
V20260910144903858555521,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 14:49:02",Cajueiro,,URBANO,5.5,55,Sim,0,150,0,-9.2580967,-49.06604,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910144903858555521F1.jpg,Não
V20260910145026370564539,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 14:50:25",Outros,,URBANO,5.5,75,Sim,0,150,0,-9.25791,-49.0660183,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910145026370564539F1.jpg,Não
V20260910145317385513297,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 14:53:16",Outros,,URBANO,7,55,Sim,50,50,0,-9.2572233,-49.0660117,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910145317385513297F1.jpg,Não
V20260910145551362661647,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 14:55:50",Outros,,URBANO,6.5,70,Sim,50,250,0,-9.2568883,-49.0656167,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910145551362661647F1.jpg,Não
V20260910145652373828558,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 14:56:51",Outros,,URBANO,6,65,Sim,50,250,0,-9.2569633,-49.065575,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910145652373828558F1.jpg,Não
V20260910145936870874358,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 14:59:35",Outros,,URBANO,8,95,Sim,,0,0,-9.256445,-49.06546,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910145936870874358F1.jpg,Não
V20260910150142103387121,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 15:01:41",Outros,,URBANO,8.5,80,Sim,0,50,0,-9.256545,-49.06432,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910150142103387121F1.jpg,Não
V20260910150246578458163,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 15:02:45",Outros,,URBANO,7.5,80,Sim,0,100,0,-9.2565633,-49.0642417,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910150246578458163F1.jpg,Não
V20260910150642435598432,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 15:06:41",Outros,,URBANO,2.5,30,Sim,300,300,0,-9.2562567,-49.0644983,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910150642435598432F1.jpg,Não
